student_id,gender,age,parental_education,study_hours_per_week,attendance_rate,extracurricular,math_score,physics_score,chemistry_score,english_score,computer_score,average_score,passed_all,grade
3960,Male,17,Graduate,20.4,83.6,No,,76.3,78.6,67.3,83.3,76.4,1,B
3961,Female,16,High School,11.8,100.0,No,91.5,72.8,79.5,77.9,87.1,81.8,1,A
3962,Male,16,High School,15.8,100.0,No,82.1,73.2,79.3,67.0,83.6,77.0,1,B
3963,Male,18,Bachelor,22.3,94.0,No,,71.1,79.5,77.1,97.2,81.2,1,A
3964,Female,15,High School,18.5,80.3,No,66.9,56.5,63.7,62.5,83.5,66.6,1,B
3965,Male,18,Master,17.8,95.1,Yes,84.5,89.5,90.0,,87.8,88.0,1,A
3966,Female,15,High School,10.5,86.1,No,69.1,52.7,56.3,,,59.4,1,C
3967,Male,16,High School,13.1,70.8,Yes,76.4,67.4,73.4,68.6,71.1,71.4,1,B
3968,Male,15,Master,5.4,90.3,Yes,75.8,57.0,58.6,70.3,71.7,66.7,1,B
3969,Female,16,High School,14.5,81.3,No,87.6,68.4,77.2,74.7,89.8,79.5,1,B
3970,Male,15,Graduate,13.4,81.5,Yes,73.1,72.2,69.4,66.8,73.7,71.0,1,B
3971,Female,17,High School,12.1,86.0,Yes,67.6,61.3,52.8,63.4,,61.3,1,C
3972,Female,15,High School,17.1,84.0,No,90.1,78.8,84.3,84.5,79.6,83.5,1,A
3973,Male,17,No Formal,6.0,87.7,No,60.8,73.6,66.2,67.2,66.5,66.9,1,B
3974,Female,15,Bachelor,20.2,,Yes,94.0,,93.3,73.8,100.0,90.3,1,A
3975,Male,15,Master,16.5,73.0,Yes,94.5,,83.8,72.4,94.7,86.4,1,A
3976,Female,18,High School,11.6,100.0,Yes,78.8,81.5,,76.1,69.8,76.6,1,B
3977,Male,18,Bachelor,11.3,80.1,No,76.3,71.2,69.8,,75.4,73.2,1,B
3978,Female,16,Master,14.4,80.4,No,75.4,78.8,64.1,75.0,74.3,73.5,1,B
3979,Male,18,High School,19.6,,No,,82.9,94.9,80.4,98.8,89.3,1,A
3980,Male,15,Master,12.5,87.1,Yes,63.2,65.4,69.2,67.8,66.6,66.4,1,B
3981,Female,18,Bachelor,12.7,99.7,No,,55.0,,67.3,63.6,62.0,1,C
3982,Female,15,Bachelor,12.1,90.2,No,80.8,82.8,69.7,71.6,78.5,76.7,1,B
3983,Male,17,Bachelor,20.9,92.5,No,92.7,84.4,86.0,69.0,84.6,83.3,1,A
3984,Male,15,Bachelor,,90.2,No,77.7,73.0,59.2,68.6,74.1,70.5,1,B
3985,Female,16,High School,11.9,89.9,Yes,,65.3,59.8,68.6,67.4,65.3,1,B
3986,Female,17,Bachelor,19.3,90.5,Yes,83.8,86.6,78.6,77.1,90.5,83.3,1,A
3987,Male,16,High School,12.7,72.5,No,,72.0,73.8,73.5,77.9,74.3,1,B
3988,Male,16,Bachelor,17.7,86.0,Yes,92.7,97.6,85.6,91.7,100.0,93.5,1,A
3989,Male,16,Master,7.4,97.3,Yes,85.9,75.7,79.5,,77.2,79.6,1,B
3990,Female,18,Bachelor,11.0,100.0,No,82.7,77.6,84.8,69.6,86.5,80.2,1,A
3991,Male,16,Graduate,19.4,78.4,No,90.4,92.2,92.2,71.1,90.3,87.2,1,A
3992,Male,17,High School,8.6,91.4,No,53.0,69.4,57.2,54.7,63.1,59.5,1,C
3993,Female,15,Bachelor,11.2,83.4,Yes,74.6,72.8,70.0,67.3,58.8,68.7,1,B
3994,Male,16,Master,,100.0,No,93.4,97.2,88.6,83.4,92.2,91.0,1,A
3995,Female,17,Bachelor,7.1,77.2,Yes,59.4,,65.3,70.0,69.1,65.9,1,B
3996,Male,16,Bachelor,,93.0,No,89.3,79.1,67.6,78.1,82.1,79.2,1,B
3997,Male,15,High School,12.6,76.7,Yes,74.1,67.5,70.7,62.7,64.0,67.8,1,B
3998,Male,17,Bachelor,12.2,85.5,No,47.1,61.3,55.4,41.1,52.9,51.6,1,C
3999,Female,17,High School,18.4,87.7,Yes,89.3,81.8,81.8,79.2,91.0,84.6,1,A
4000,Male,15,No Formal,19.7,96.6,Yes,97.7,96.7,82.5,87.7,,91.1,1,A
4001,Female,17,High School,7.7,79.4,No,69.3,50.8,59.9,71.7,71.0,64.5,1,C
4002,Female,15,Graduate,12.6,93.3,No,85.0,93.2,79.0,77.3,94.9,85.9,1,A
4003,Female,17,Master,15.4,88.2,No,66.3,59.9,68.0,71.4,75.3,68.2,1,B
4004,Male,17,High School,19.6,90.2,No,71.6,76.9,75.5,60.5,,71.1,1,B
4005,Male,15,Bachelor,15.6,95.7,No,80.2,72.2,80.9,72.5,81.3,77.4,1,B
4006,Male,15,Master,,77.7,Yes,84.2,81.0,79.0,67.7,90.1,80.4,1,A
4007,Male,17,Graduate,15.3,94.5,Yes,99.1,82.0,94.0,85.8,100.0,92.2,1,A
4008,Male,17,High School,15.4,83.4,No,89.6,84.8,83.0,68.1,82.4,81.6,1,A
4009,Female,15,High School,7.4,96.8,Yes,55.7,59.4,48.3,58.9,49.6,54.4,1,C
4010,Male,18,High School,13.0,90.7,Yes,68.3,67.4,61.5,64.1,64.1,65.1,1,B
4011,Male,15,High School,19.3,86.3,Yes,94.5,87.9,85.1,87.3,95.3,90.0,1,A
4012,Male,17,Bachelor,11.0,83.3,No,58.3,61.5,59.9,54.0,51.2,57.0,1,C
4013,Female,17,Graduate,12.6,94.6,Yes,79.9,68.1,64.2,72.7,75.1,72.0,1,B
4014,Male,17,Bachelor,10.8,98.1,Yes,63.8,59.9,67.5,57.5,,62.2,1,C
4015,Female,15,Master,0.4,83.7,No,48.9,41.0,56.5,46.0,45.5,47.6,1,D
4016,Male,17,Bachelor,12.1,78.9,No,70.4,64.2,72.0,66.9,91.3,73.0,1,B
4017,Female,18,Bachelor,13.5,93.6,No,72.0,57.7,74.3,68.0,72.1,68.8,1,B
4018,Female,16,High School,9.4,76.4,No,67.1,72.0,74.4,,78.5,73.0,1,B
4019,Male,18,Master,6.2,77.6,Yes,,69.5,65.0,71.3,75.9,70.4,1,B
4020,Male,15,Graduate,7.6,79.5,No,,60.8,,63.5,63.5,62.6,1,C
4021,Male,17,Master,15.8,84.7,Yes,80.3,66.4,66.6,68.7,79.7,72.3,1,B
4022,Male,15,High School,21.9,77.3,No,75.4,64.1,71.1,64.8,78.2,70.7,1,B
4023,Female,16,High School,18.9,72.5,No,85.6,85.3,70.8,,84.7,81.6,1,A
4024,Female,15,High School,5.3,78.9,No,52.7,51.2,45.8,55.8,58.7,52.8,1,C
4025,Female,17,Bachelor,16.3,93.1,No,96.6,87.2,84.2,90.2,,89.6,1,A
4026,Female,16,Master,8.7,77.8,Yes,69.8,70.1,69.1,,82.7,72.9,1,B
4027,Male,16,High School,9.1,85.3,No,65.4,67.8,77.0,70.6,62.1,68.6,1,B
4028,Male,17,Master,9.7,100.0,No,74.8,62.0,55.9,69.9,74.5,67.4,1,B
4029,Female,17,Bachelor,15.5,87.6,No,69.2,65.3,64.9,67.9,80.6,69.6,1,B
4030,Male,17,Master,16.8,90.7,Yes,86.0,77.8,82.4,87.0,88.9,84.4,1,A
4031,Female,15,No Formal,11.5,80.4,No,58.1,71.6,61.7,68.4,69.2,65.8,1,B
4032,Male,18,High School,11.6,100.0,Yes,73.5,65.4,76.6,67.1,75.2,71.6,1,B
4033,Male,15,Graduate,,,No,77.3,71.9,70.9,75.1,94.1,77.9,1,B
4034,Other,15,High School,14.8,86.2,No,87.3,73.6,61.0,80.3,83.7,77.2,1,B
4035,Male,18,Bachelor,17.9,98.5,Yes,74.0,,63.7,60.8,86.2,71.2,1,B
4036,Other,17,Graduate,5.6,86.5,No,76.1,73.4,65.2,66.1,82.9,72.7,1,B
4037,Female,17,Graduate,,88.4,No,69.8,76.0,52.4,72.1,71.6,68.4,1,B
4038,Female,18,Bachelor,6.7,85.7,Yes,65.0,69.0,62.4,60.8,66.9,64.8,1,C
4039,Female,18,Bachelor,11.7,85.8,Yes,78.9,75.7,71.2,79.6,,76.4,1,B
4040,Female,15,Master,10.9,91.0,No,82.4,85.4,83.6,85.7,82.2,83.9,1,A
4041,Female,16,Master,11.8,92.4,No,63.6,70.9,57.2,53.2,70.1,63.0,1,C
4042,Male,18,High School,8.0,82.9,No,68.5,72.0,54.6,61.4,,64.1,1,C
4043,Male,15,Master,4.6,81.9,Yes,53.1,55.4,68.0,69.1,64.5,62.0,1,C
4044,Female,16,Bachelor,1.5,83.1,Yes,40.1,,40.5,47.9,44.3,43.2,1,D
4045,Male,17,Bachelor,11.3,76.8,No,89.3,76.3,73.9,61.5,77.0,75.6,1,B
4046,Male,17,Bachelor,9.8,75.3,No,72.7,,69.8,63.3,74.7,70.1,1,B
4047,Male,15,Bachelor,8.6,90.4,Yes,79.8,75.1,68.6,70.6,79.5,74.7,1,B
4048,Female,15,Graduate,18.6,95.5,No,79.7,70.9,78.0,78.0,88.4,79.0,1,B
4049,Female,18,Bachelor,7.7,95.0,Yes,68.7,62.2,62.2,67.7,65.2,65.2,1,B
4050,Male,17,No Formal,19.1,68.9,No,92.2,86.4,72.3,79.2,94.1,84.8,1,A
4051,Female,15,High School,20.1,86.0,No,91.8,82.8,81.9,74.6,94.5,85.1,1,A
4052,Female,17,Master,2.2,79.2,Yes,53.2,36.2,46.1,60.2,54.7,50.1,1,C
4053,Female,17,Master,12.5,89.1,Yes,66.8,58.4,74.8,74.5,71.9,69.3,1,B
4054,Female,18,Master,10.0,84.7,Yes,81.4,74.7,69.4,72.2,70.2,73.6,1,B
4055,Female,16,Bachelor,0.0,92.7,Yes,69.4,57.7,,56.8,62.0,61.5,1,C
4056,Male,18,Bachelor,4.8,,Yes,59.6,55.5,59.6,69.0,59.2,60.6,1,C
4057,Female,15,Graduate,15.9,72.8,No,87.1,81.9,65.9,74.1,85.7,78.9,1,B
4058,Male,18,Master,22.1,80.3,Yes,81.3,77.5,88.0,71.6,82.6,80.2,1,A
4059,Female,18,High School,,88.0,No,81.8,70.7,76.5,78.5,,76.9,1,B
4060,Other,17,Master,13.6,88.7,No,77.6,67.5,76.9,70.1,58.2,70.1,1,B
4061,Male,18,Bachelor,11.9,76.8,No,72.0,65.6,,79.2,69.5,71.6,1,B
4062,Male,15,High School,20.4,75.7,No,85.9,75.9,77.3,78.5,82.4,80.0,1,B
4063,Female,16,Graduate,,88.4,Yes,92.7,81.8,100.0,82.0,96.3,90.6,1,A
4064,Male,18,Bachelor,9.1,76.8,No,62.6,56.6,46.5,65.5,66.1,59.5,1,C
4065,Female,18,Master,,74.7,Yes,71.4,59.7,71.2,61.2,61.3,65.0,1,C
4066,Male,16,High School,1.5,84.4,No,43.9,36.6,,52.0,60.9,48.4,1,D
4067,Male,15,High School,,84.1,Yes,73.3,69.8,63.0,59.9,78.5,68.9,1,B
4068,Female,15,Bachelor,11.8,81.0,No,65.8,57.3,64.7,63.7,64.6,63.2,1,C
4069,Female,18,High School,12.9,82.4,No,75.1,69.8,71.8,74.0,77.2,73.6,1,B
4070,Female,17,Master,3.0,88.1,No,73.0,50.3,62.5,54.2,68.4,61.7,1,C
4071,Male,18,High School,8.2,,Yes,66.0,62.4,52.9,46.5,59.4,57.4,1,C
4072,Female,16,Bachelor,10.5,88.6,Yes,59.0,46.2,,63.4,64.2,58.2,1,C
4073,Female,16,High School,13.0,85.0,No,77.8,68.9,73.1,70.5,84.6,75.0,1,B
4074,Female,16,High School,10.0,89.3,Yes,49.4,60.4,64.1,69.5,76.3,63.9,1,C
4075,Female,18,Master,6.8,95.0,Yes,,58.7,64.1,59.3,71.8,63.5,1,C
4076,Female,18,High School,8.1,94.7,No,58.2,50.9,67.4,52.9,77.5,61.4,1,C
4077,Male,15,Bachelor,,98.3,No,93.0,99.5,88.8,77.3,99.5,91.6,1,A
4078,Male,17,Graduate,13.2,94.7,No,90.8,71.6,76.2,83.5,79.4,80.3,1,A
4079,Female,18,Master,15.1,89.9,No,78.1,73.0,81.2,73.9,90.1,79.3,1,B
4080,Male,15,Master,7.5,84.5,No,65.2,,67.4,55.2,70.0,64.4,1,C
4081,Female,18,High School,0.0,84.9,Yes,73.1,71.1,73.5,59.7,64.5,68.4,1,B
4082,Male,15,High School,9.4,81.0,No,84.2,61.7,79.2,61.8,75.4,72.5,1,B
4083,Female,15,Graduate,7.7,88.0,No,68.8,69.0,67.1,,69.0,68.5,1,B
4084,Female,17,Master,13.7,93.6,No,60.5,65.8,68.3,63.4,73.8,66.4,1,B
4085,Male,18,Bachelor,28.4,82.2,Yes,100.0,90.5,100.0,95.1,100.0,97.1,1,A
4086,Male,15,Master,15.5,87.7,No,82.6,68.9,83.2,66.1,87.3,77.6,1,B
4087,Male,16,Bachelor,25.7,82.6,No,100.0,89.9,96.4,73.3,95.7,91.1,1,A
4088,Female,16,High School,14.8,89.7,Yes,57.8,69.9,52.6,59.4,70.4,62.0,1,C
4089,Female,16,Master,8.9,83.6,No,50.9,56.7,65.0,55.5,54.7,56.6,1,C
4090,Male,17,Master,13.7,82.1,Yes,80.6,76.4,,69.0,73.0,74.8,1,B
4091,Female,15,Bachelor,20.9,82.6,No,100.0,85.1,86.5,79.0,100.0,90.1,1,A
4092,Male,17,Graduate,21.1,92.0,Yes,100.0,100.0,86.5,82.7,82.7,90.4,1,A
4093,Male,18,High School,9.1,87.2,No,82.1,74.3,68.3,66.3,69.3,72.1,1,B
4094,Female,18,High School,13.3,84.6,No,71.9,74.9,70.2,63.7,78.5,71.8,1,B
4095,Male,15,Graduate,4.9,90.1,No,51.0,60.0,57.3,69.5,,59.4,1,C
4096,Male,16,Master,16.1,,No,93.2,69.2,72.2,77.2,70.5,76.5,1,B
4097,Male,15,Bachelor,19.8,97.0,Yes,97.9,,98.6,83.0,98.7,94.6,1,A
4098,Male,15,High School,12.2,80.2,No,73.7,68.0,61.8,66.9,68.1,67.7,1,B
4099,Male,15,High School,8.7,86.5,No,80.9,69.0,68.7,74.9,76.8,74.1,1,B
4100,Male,17,Master,13.8,76.8,Yes,84.2,75.3,72.4,71.4,74.1,75.5,1,B
4101,Female,18,Bachelor,14.1,85.2,No,70.2,67.9,55.9,59.4,68.0,64.3,1,C
4102,Male,15,Master,12.4,74.6,No,82.5,63.6,60.8,60.7,,66.9,1,B
4103,Female,15,Graduate,12.9,94.0,No,84.5,73.8,73.2,60.6,79.7,74.4,1,B
4104,Male,15,Master,11.1,94.1,No,71.5,,76.2,77.6,83.1,77.1,1,B
4105,Male,17,Bachelor,17.0,94.3,No,93.6,88.5,89.2,79.7,91.5,88.5,1,A
4106,Female,17,Master,15.7,88.2,Yes,93.6,93.1,70.3,80.9,,84.5,1,A
4107,Female,17,Bachelor,7.1,81.0,No,49.2,38.9,60.1,55.4,52.3,51.2,1,C
4108,Male,15,High School,6.9,81.6,No,80.3,,76.2,75.8,67.6,75.0,1,B
4109,Female,16,High School,10.7,100.0,Yes,51.3,,48.3,50.9,48.3,49.7,1,D
4110,Female,16,Bachelor,15.7,99.5,No,100.0,,94.3,79.7,99.7,93.4,1,A
4111,Female,16,Graduate,12.7,89.0,No,85.6,67.2,76.4,63.7,91.4,76.9,1,B
4112,Female,18,High School,8.8,83.9,No,67.0,53.5,76.4,61.3,71.5,65.9,1,B
4113,Male,15,High School,13.3,98.9,Yes,76.7,67.0,76.7,61.9,80.2,72.5,1,B
4114,Male,16,No Formal,,82.4,No,68.5,72.8,66.6,62.4,80.5,70.2,1,B
4115,Female,16,High School,16.4,89.8,No,80.2,63.4,66.9,66.4,83.8,72.1,1,B
4116,Male,16,Master,,,No,,66.7,76.1,69.7,86.9,74.8,1,B
4117,Female,15,High School,10.4,81.3,Yes,87.6,70.7,79.6,70.9,80.2,77.8,1,B
4118,Male,16,High School,13.2,94.6,No,76.8,68.0,74.2,73.7,82.9,75.1,1,B
4119,Male,16,Graduate,18.6,92.2,No,,77.2,,75.3,75.9,76.1,1,B
4120,Female,15,High School,9.2,87.7,No,81.4,78.7,73.0,,72.2,76.3,1,B
4121,Male,18,Bachelor,14.0,80.1,No,78.0,67.7,69.5,65.4,78.4,71.8,1,B
4122,Female,17,High School,11.6,82.2,No,68.1,62.0,68.2,53.3,64.8,63.3,1,C
4123,Female,16,High School,14.1,90.3,No,79.7,77.3,74.6,75.7,79.3,77.3,1,B
4124,Female,17,High School,8.7,76.6,Yes,53.8,58.1,46.6,59.1,,54.4,1,C
4125,Female,18,High School,12.6,89.0,No,73.4,56.6,,66.4,71.1,66.9,1,B
4126,Female,18,High School,17.5,92.3,No,,71.3,74.6,73.9,80.9,75.2,1,B
4127,Female,16,Master,7.3,95.9,Yes,,44.1,51.4,58.1,66.1,54.9,1,C
4128,Female,15,Bachelor,5.4,76.8,No,48.1,59.0,57.6,49.0,63.3,55.4,1,C
4129,Male,18,High School,5.5,98.5,No,69.0,66.9,56.6,61.6,69.0,64.6,1,C
4130,Male,17,Bachelor,6.1,100.0,No,,51.1,63.4,63.3,72.8,62.6,1,C
4131,Male,17,Graduate,15.0,91.3,Yes,57.7,66.6,64.9,59.7,71.4,64.1,1,C
4132,Male,17,Graduate,5.0,79.7,No,71.2,64.2,66.4,,69.9,67.9,1,B
4133,Female,17,Master,10.5,85.4,Yes,74.4,81.0,60.7,72.4,70.5,71.8,1,B
4134,Female,18,Graduate,15.1,87.6,Yes,80.6,71.6,68.1,60.3,76.6,71.4,1,B
4135,Female,16,High School,14.1,90.2,Yes,100.0,79.7,100.0,76.8,95.4,90.4,1,A
4136,Male,16,Bachelor,10.1,88.2,Yes,66.9,,71.4,,59.7,66.0,1,B
4137,Female,17,Bachelor,13.0,90.2,Yes,89.6,75.5,71.9,80.5,85.9,80.7,1,A
4138,Male,16,Bachelor,,,No,61.7,68.0,65.4,60.9,74.2,66.0,1,B
4139,Female,17,Bachelor,10.9,90.1,No,84.0,73.0,67.6,61.6,72.3,71.7,1,B
4140,Female,17,Bachelor,10.9,84.3,No,72.7,63.0,62.1,57.5,65.9,64.2,1,C
4141,Male,15,No Formal,23.2,85.3,No,77.4,72.6,78.2,69.9,74.3,74.5,1,B
4142,Male,18,Master,16.0,83.4,No,91.6,80.7,80.5,80.5,79.0,82.5,1,A
4143,Male,18,Bachelor,24.4,100.0,Yes,100.0,93.4,88.6,88.7,94.8,93.1,1,A
4144,Female,17,Master,9.5,99.7,No,92.0,65.1,85.9,,86.9,82.5,1,A
4145,Female,18,High School,11.6,92.4,No,71.6,67.4,59.7,65.0,76.1,68.0,1,B
4146,Female,16,High School,5.3,98.6,No,75.6,70.2,,86.0,89.8,80.4,1,A
4147,Male,17,Bachelor,8.0,94.4,Yes,67.8,54.8,57.2,71.8,71.7,64.7,1,C
4148,Male,15,Bachelor,21.5,89.5,Yes,100.0,100.0,82.1,80.4,,90.6,1,A
4149,Female,16,High School,9.4,76.0,No,43.9,55.2,57.2,44.4,59.8,52.1,1,C
4150,Female,15,Master,21.6,85.9,No,70.9,83.1,77.1,72.8,83.4,77.5,1,B
4151,Male,15,Bachelor,5.8,85.3,Yes,72.8,61.0,52.1,58.6,73.2,63.5,1,C
4152,Male,18,Bachelor,6.7,78.9,No,64.9,65.1,55.6,57.6,,60.8,1,C
4153,Female,18,High School,10.3,76.1,Yes,,57.2,60.0,61.2,65.1,60.9,1,C
4154,Male,17,High School,11.7,91.9,No,58.5,60.2,53.8,61.8,69.9,60.8,1,C
4155,Male,18,Graduate,16.6,90.6,Yes,,75.0,84.8,75.7,91.7,81.8,1,A
4156,Male,15,Bachelor,14.3,,Yes,74.7,78.6,63.1,67.0,71.6,71.0,1,B
4157,Female,15,No Formal,9.9,82.0,Yes,57.8,47.0,48.4,50.4,63.7,53.5,1,C
4158,Female,16,No Formal,,97.3,No,71.6,77.4,70.9,69.8,,72.4,1,B
4159,Female,15,Bachelor,10.4,81.0,Yes,62.7,54.2,51.8,53.6,43.0,53.1,1,C
4160,Female,17,High School,7.4,89.4,No,60.5,67.7,60.1,,72.5,65.2,1,B
4161,Female,17,Graduate,7.6,86.5,No,80.7,81.1,74.8,78.9,90.6,81.2,1,A
4162,Male,18,No Formal,17.1,92.1,Yes,89.3,86.0,70.4,72.5,78.3,79.3,1,B
4163,Female,18,Bachelor,2.9,81.2,No,60.5,53.0,56.4,61.5,54.6,57.2,1,C
4164,Male,18,Master,20.1,88.7,Yes,82.3,,81.8,71.1,92.4,81.9,1,A
4165,Female,17,Master,10.3,89.3,No,84.2,68.9,80.1,78.4,83.8,79.1,1,B
4166,Male,15,Bachelor,8.1,89.8,Yes,74.1,74.1,75.8,,86.2,77.6,1,B
4167,Male,18,Bachelor,15.7,88.6,Yes,76.9,66.4,76.6,60.8,66.1,69.4,1,B
4168,Male,16,Master,,,No,89.6,,83.8,75.8,94.9,86.0,1,A
4169,Male,18,Master,17.6,100.0,Yes,100.0,85.1,83.1,82.0,100.0,90.0,1,A
4170,Male,17,High School,14.5,100.0,No,89.8,81.7,89.7,87.7,95.0,88.8,1,A
4171,Male,18,High School,17.4,82.9,No,70.4,66.0,72.8,69.2,62.1,68.1,1,B
4172,Other,15,High School,,69.5,No,56.1,,41.4,57.9,47.3,50.7,1,C
4173,Male,18,High School,9.4,92.8,No,59.2,64.1,53.4,60.1,74.3,62.2,1,C
4174,Female,17,Graduate,7.4,89.5,No,63.7,45.0,47.2,58.8,46.4,52.2,1,C
4175,Female,17,High School,18.1,96.5,No,85.8,75.7,79.7,75.3,82.3,79.8,1,B
4176,Other,16,High School,10.1,90.3,No,78.1,71.7,78.2,76.7,81.1,77.2,1,B
4177,Female,17,High School,16.2,88.5,Yes,74.6,66.1,60.2,66.8,64.3,66.4,1,B
4178,Female,16,Bachelor,14.7,97.0,No,69.6,82.4,63.0,75.3,89.4,75.9,1,B
4179,Male,15,Bachelor,7.7,98.2,No,72.2,,52.3,56.4,,60.3,1,C
4180,Male,17,High School,9.1,76.9,No,90.2,75.3,76.9,78.4,79.8,80.1,1,A
4181,Male,18,High School,18.5,,Yes,85.5,76.8,85.6,72.0,82.1,80.4,1,A
4182,Female,15,High School,8.1,87.2,Yes,65.2,74.6,73.3,65.6,74.4,70.6,1,B
4183,Female,18,Bachelor,12.6,88.8,Yes,75.8,,75.1,63.3,75.7,72.5,1,B
4184,Male,18,High School,8.1,86.2,No,81.6,73.4,60.9,62.3,68.7,69.4,1,B
4185,Male,18,Graduate,10.4,91.5,Yes,86.7,,68.8,62.9,77.0,73.8,1,B
4186,Female,15,Bachelor,11.8,96.0,No,66.1,55.5,54.5,72.6,,62.2,1,C
4187,Male,15,High School,8.1,100.0,No,67.4,50.5,60.2,53.0,70.9,60.4,1,C
4188,Female,17,Master,7.2,92.6,Yes,82.2,77.1,62.1,60.4,78.9,72.1,1,B
4189,Female,18,High School,,81.2,No,71.0,64.4,69.8,75.8,66.3,69.5,1,B
4190,Female,16,Master,7.8,86.8,No,54.8,,57.1,58.7,72.7,60.8,1,C
4191,Female,17,High School,7.9,87.4,Yes,82.1,69.9,86.0,75.8,72.4,77.2,1,B
4192,Female,15,Bachelor,7.3,92.1,No,77.7,70.9,79.3,73.2,82.1,76.6,1,B
4193,Female,16,Master,11.6,91.1,No,,76.9,61.7,77.0,90.4,76.5,1,B
4194,Female,15,Graduate,16.7,100.0,No,77.8,78.9,82.6,74.1,,78.4,1,B
4195,Female,16,High School,19.5,84.3,No,90.1,82.7,72.6,73.6,86.1,81.0,1,A
4196,Male,17,High School,8.4,91.1,No,60.2,57.8,65.4,65.7,64.6,62.7,1,C
4197,Male,16,Bachelor,22.8,100.0,Yes,100.0,,81.6,81.5,96.3,89.9,1,A
4198,Male,17,Graduate,,83.3,No,82.6,67.9,79.1,71.7,75.9,75.4,1,B
4199,Male,15,Graduate,17.4,89.2,Yes,77.5,81.0,87.8,73.8,82.1,80.4,1,A
4200,Female,16,High School,8.4,,No,64.3,50.2,46.5,58.0,47.5,53.3,1,C
4201,Female,18,High School,7.6,88.7,Yes,69.8,65.0,66.1,77.4,69.3,69.5,1,B
4202,Male,18,Bachelor,8.3,81.8,Yes,66.4,59.9,65.0,62.1,68.8,64.4,1,C
4203,Male,15,High School,11.7,96.4,Yes,65.1,66.5,62.6,59.8,67.2,64.2,1,C
4204,Female,16,High School,14.9,89.2,No,56.5,46.2,56.5,60.2,65.9,57.1,1,C
4205,Male,18,High School,15.3,80.5,No,72.9,80.9,79.4,,80.9,78.5,1,B
4206,Male,17,Bachelor,7.3,94.7,No,50.0,45.4,57.2,61.1,69.1,56.6,1,C
4207,Female,16,Graduate,7.1,89.4,Yes,80.0,72.3,73.1,61.4,,71.7,1,B
4208,Female,16,No Formal,7.4,95.6,No,54.2,47.4,44.4,58.9,54.6,51.9,1,C
4209,Male,18,Bachelor,11.4,78.8,Yes,76.8,73.0,68.8,69.1,85.7,74.7,1,B
4210,Male,17,Bachelor,10.9,91.0,Yes,67.3,65.3,73.4,71.2,53.9,66.2,1,B
4211,Male,17,Graduate,7.2,94.2,No,77.1,68.5,89.0,79.8,89.6,80.8,1,A
4212,Female,17,High School,13.3,84.6,No,86.1,86.0,77.8,80.5,85.0,83.1,1,A
4213,Female,16,Master,23.3,77.9,Yes,100.0,100.0,97.1,82.8,100.0,96.0,1,A
4214,Male,15,Bachelor,9.5,87.7,No,69.0,69.8,75.3,61.2,76.3,70.3,1,B
4215,Female,16,High School,9.8,97.8,No,78.7,67.1,71.5,73.2,,72.6,1,B
4216,Female,16,Bachelor,14.8,97.0,No,76.2,82.0,83.5,78.5,74.2,78.9,1,B
4217,Male,18,High School,9.2,84.6,Yes,85.4,64.6,73.7,,73.2,74.2,1,B
4218,Female,15,Master,,77.7,No,88.4,60.1,75.4,67.5,78.5,74.0,1,B
4219,Female,17,High School,8.4,84.6,Yes,59.2,41.3,44.5,47.5,45.5,47.6,1,D
4220,Male,18,High School,21.2,84.3,Yes,70.6,62.0,58.2,66.5,74.6,66.4,1,B
4221,Male,16,High School,13.7,91.6,Yes,90.1,77.7,89.9,79.3,92.1,85.8,1,A
4222,Female,15,Graduate,8.9,87.2,No,85.3,68.4,83.1,,82.9,79.9,1,B
4223,Female,17,Bachelor,9.1,82.0,Yes,80.7,65.9,69.7,72.9,74.0,72.6,1,B
4224,Female,17,Bachelor,9.4,96.8,No,95.3,72.9,77.4,75.4,78.6,79.9,1,B
4225,Female,16,Bachelor,18.9,89.1,Yes,69.5,55.0,74.8,65.7,77.1,68.4,1,B
4226,Female,17,Bachelor,5.7,91.5,No,55.9,,60.5,65.0,62.4,61.0,1,C
4227,Male,17,High School,8.7,74.2,No,63.7,57.7,43.9,72.7,68.6,61.3,1,C
4228,Female,15,Master,9.2,68.6,Yes,77.2,65.7,77.3,,75.0,73.8,1,B
4229,Male,18,High School,11.9,76.5,No,64.5,71.6,52.5,58.0,71.8,63.7,1,C
4230,Male,15,High School,10.6,84.2,Yes,57.8,55.4,,53.9,60.8,57.0,1,C
4231,Female,18,Master,4.5,,No,61.9,52.6,49.4,57.5,64.0,57.1,1,C
4232,Female,18,High School,,69.3,No,75.0,76.3,67.1,65.4,76.5,72.1,1,B
4233,Male,18,High School,11.5,100.0,No,60.5,53.2,63.6,62.2,65.9,61.1,1,C
4234,Female,17,Bachelor,,89.4,No,58.4,61.3,67.2,,,62.3,1,C
4235,Male,15,Bachelor,,98.9,No,89.1,86.9,81.5,84.7,91.3,86.7,1,A
4236,Male,17,Master,16.6,80.9,Yes,96.4,73.1,81.9,75.1,72.5,79.8,1,B
4237,Male,16,Bachelor,11.6,92.0,No,55.2,48.9,67.1,50.7,62.8,56.9,1,C
4238,Female,15,Bachelor,13.2,88.7,No,62.5,57.7,70.0,68.3,72.5,66.2,1,B
4239,Female,18,Master,1.2,94.5,Yes,72.3,56.6,55.9,52.8,62.5,60.0,1,C
